X,Y,label
0.22461677,0.35216853,7
0.5426862,0.7262777,3
0.4873293,0.11140872,4
0.19195616,0.2639947,7
0.45013538,0.53944445,3
0.3829912,0.26793745,9
0.7468935,0.29532784,6
0.793347,0.54439116,0
0.47623202,0.60202885,8
0.7095233,0.30758768,6
0.49058977,0.11659338,4
0.4648588,0.58804286,8
0.23049094,0.35004845,7
0.14734891,0.2005351,7
0.3719919,0.17694917,9
0.50991684,0.73592514,3
0.44268516,0.53363985,8
0.6975794,0.33404577,6
0.5078776,0.07182195,9
0.18943475,0.3046334,7
0.35552898,0.8054549,2
0.64571625,0.69273156,3
0.501141,0.24240097,4
0.9481391,0.62178797,0
0.31896996,0.7037037,2
0.07743855,0.45071965,1
0.65462244,0.81769127,8
0.6421796,0.6325006,3
0.5583822,0.40810728,5
0.58958846,0.39902595,5
0.16286191,0.2543589,7
0.32961488,0.72990555,2
0.49075904,0.34717736,4
0.9079743,0.22132511,6
0.23378988,0.28042987,7
0.25795618,0.57796395,2
0.46627608,0.59240776,8
0.5451561,0.7542984,3
0.82493514,0.6203998,0
0.48642358,0.56404996,8
0.15481658,0.1955676,7
0.44590652,0.6035111,8
0.51892054,0.09830608,9
0.77665454,0.50370115,0
0.47250673,0.5310585,8
0.55451447,0.11233641,4
0.14013138,0.46552214,4
0.68437773,0.61073005,5
0.48058483,0.6159251,8
0.58240336,0.45279315,5
0.8457763,0.20383479,6
0.7214375,0.31953478,6
0.5982777,0.6998309,3
0.99508715,0.60125124,0
0.37111652,0.15086672,9
0.53094774,0.7097039,3
0.14254893,0.7503107,7
0.6958134,0.3895377,6
0.38776836,0.636847,8
0.4368979,0.11396162,9
0.5040578,0.6538693,3
0.5881604,0.086274035,4
0.41648352,0.15732184,9
0.7025826,0.6128846,5
0.41354334,0.59610164,8
0.46285647,0.06842178,9
0.055297486,0.44088668,1
0.29044837,0.79917496,2
0.38084987,0.60820657,8
0.40978432,0.56651384,8
0.7532419,0.3102603,6
0.5273443,0.6173205,8
0.092482634,0.61762863,1
0.6533962,0.66489923,3
0.23241259,0.3423593,7
0.3174198,0.17820407,9
0.8087517,0.5002758,0
0.12935014,0.60072374,1
0.12636726,0.5784298,1
0.38670552,0.2419959,4
0.2798585,0.24942514,7
0.94398063,0.54339707,0
0.46363226,0.5233324,8
0.18650967,0.53636867,1
0.20052314,0.3440846,7
0.539115,0.12824284,4
0.6719921,0.57172143,5
0.25795412,0.41507518,7
0.050710827,0.5475078,1
0.41315696,0.8668828,2
0.13260141,0.52596825,1
0.17320113,0.6549284,1
0.5183902,0.6720066,3
0.5473307,0.038607888,9
0.83548605,0.31422648,6
0.69325066,0.22945157,2
0.12574393,0.50083745,1
0.8113841,0.61085576,2
0.717759,0.2705921,8
0.8973126,0.5041117,0
0.191842,0.40281045,7
0.886574,0.27425194,6
0.8438747,0.21312805,6
0.39755726,0.11503453,9
0.5195513,0.76586264,3
0.123674124,0.6764238,7
0.8230334,0.49845308,0
0.704423,0.63849556,5
0.29556662,0.79627794,2
0.8394135,0.37938955,8
0.961109,0.542961,0
0.6115626,0.48594388,5
0.48169607,0.14726129,4
0.5771936,0.7659552,3
0.44658765,0.56495315,8
0.50179243,0.11001493,4
0.72173846,0.3935642,6
0.6871464,0.36744323,6
0.4103446,0.89542156,2
0.24618375,0.42602694,7
0.36272863,0.20693102,9
0.5935698,0.5257076,5
0.0383764,0.45466402,1
0.59168506,0.6908035,3
0.34976503,0.69324833,2
0.582255,0.20425825,4
0.5382952,0.6836674,3
0.7484364,0.26003656,6
0.032388836,0.4331931,1
0.4277501,0.13024537,9
0.4090585,0.20429367,4
0.5102833,0.1638212,4
0.22110544,0.22911394,7
0.8853982,0.26510134,6
0.6685386,0.5233055,5
0.5153592,0.19323653,4
0.20155032,0.64417255,1
0.4661467,0.121841244,9
0.43841016,0.111000046,9
0.40906727,0.92903805,2
0.27575353,0.41301286,7
0.4949395,0.6255103,8
0.98630327,0.61156267,0
0.044999722,0.490018,1
0.6337306,0.65698725,3
0.7607532,0.29391167,6
0.0934202,0.5386109,1
0.50345165,0.777237,3
0.5418249,0.23784229,4
0.048026834,0.43674737,1
0.090394154,0.5374964,1
0.16119263,0.6607452,1
0.62624776,0.42629868,5
0.8306734,0.3441495,6
0.88653773,0.5329766,0
0.22134513,0.3739633,7
0.9597169,0.5657529,0
0.17733979,0.18447934,7
0.31886226,0.6949639,2
0.679796,0.6676123,3
0.28486723,0.7770365,2
0.65621233,0.6878109,5
0.18067877,0.41282272,2
0.3315481,0.8354361,2
0.46350393,0.07722093,9
0.4681377,0.30469856,4
0.39166486,0.18453735,9
0.47652906,0.5331285,8
0.103852056,0.53845924,1
0.503831,0.88705146,2
0.20396338,0.7833011,1
0.703536,0.37610644,6
0.09698692,0.5069564,1
0.3564751,0.6972048,2
0.16979189,0.16719458,7
0.5175542,0.54887575,8
0.9866934,0.5906837,0
0.89593977,0.56611073,0
0.8132033,0.5091128,0
0.4341615,0.5718107,8
0.30089206,0.78382313,2
0.28073564,0.76826,2
0.3758202,0.35695994,9
0.31168386,0.7218988,2
0.33575135,0.73635346,2
0.1925632,0.5359653,7
0.511799,0.07351349,9
0.56332654,0.045755565,9
0.32162508,0.7013564,2
0.24045421,0.25541025,7
0.6183391,0.5618083,5
0.1450034,0.62399995,1
0.5981093,0.68163633,3
0.51767313,0.07540971,4
0.37819958,0.18042386,9
0.5341297,0.17484148,4
0.17499919,0.5461922,1
0.29086524,0.24102558,8
0.65496576,0.6250182,5
0.7765038,0.24959481,6
0.31936017,0.760114,2
0.5360853,0.5835163,8
0.6011181,0.7825533,3
0.052206106,0.45006245,1
0.2556004,0.6293401,2
0.4999876,0.61481065,8
0.5962485,0.30317292,4
0.38936117,0.14982297,9
0.39839977,0.14304191,9
0.46707943,0.69449973,3
0.232031,0.25557575,7
0.95411783,0.5024629,0
0.22672333,0.19647987,7
0.1553143,0.20111674,7
0.27076858,0.7101404,2
0.69332576,0.7178266,3
0.28718764,0.7796961,2
0.45783624,0.21290739,4
0.98076266,0.5338733,0
0.5916323,0.6708464,3
0.38726786,0.1783296,9
0.39561152,0.2491908,9
0.39375788,0.54141897,8
0.5862888,0.20059372,4
0.13397382,0.66644204,1
0.8758291,0.64395165,0
0.7927954,0.35256666,6
0.89097154,0.65576196,0
0.39852163,0.2703198,9
0.7459747,0.34255743,6
0.3299114,0.57613355,8
0.8161873,0.30002257,6
0.18917613,0.62386054,1
0.12541315,0.64262,1
0.3812188,0.17781505,9
0.41754994,0.50871676,8
0.4149448,0.2383514,9
0.3789299,0.8291756,2
0.6435929,0.784411,3
0.6616426,0.46989265,5
0.6705549,0.47980624,5
0.40845814,0.23382294,9
0.44331932,0.29510182,4
0.331242,0.7867189,2
0.17287199,0.74220884,1
0.3725756,0.18756722,9
0.41297734,0.3047431,4
0.54943854,0.7575983,3
0.37584323,0.18781573,9
0.7921565,0.35209098,6
0.8843757,0.61968815,0
0.4418915,0.3183733,4
0.84251255,0.61433756,0
0.7727521,0.32622546,6
0.9456929,0.6512682,0
0.1513409,0.7237916,1
0.3397175,0.8373305,2
0.63853616,0.83778185,3
0.48506567,0.30729267,4
0.2677557,0.36609727,7
0.3698545,0.5584775,8
0.34780538,0.1933812,9
0.95213413,0.6446959,0
0.1217228,0.6623202,1
0.3509527,0.84230703,2
0.63880783,0.8371512,3
0.43408248,0.32211354,4
0.24094783,0.42230412,7
0.32657132,0.55181587,8
0.34275252,0.28874665,9
0.9486191,0.6514753,0
0.15506893,0.6636051,1
0.36491588,0.7957667,2
0.63876605,0.8105869,3
0.44154456,0.34819582,4
0.50729764,0.40977678,5
0.81338704,0.36584386,6
0.24151473,0.422781,7
0.31513792,0.5328109,8
0.3757566,0.2689668,9
0.40706217,0.59321105,8
0.51652133,0.7710619,3
0.41233522,0.31943443,4
0.25604782,0.36288884,7
0.33873057,0.58049184,8
0.80208373,0.36302602,6
0.5975782,0.87701887,3
0.4248042,0.36849096,4
0.90101075,0.62573034,0
0.40052456,0.25561592,9
0.17087255,0.32957023,7
0.1532268,0.7254965,1
0.37385938,0.23935814,9
0.62750477,0.8474432,3
0.33430785,0.57258385,8
0.44252154,0.31909505,4
0.25852302,0.368048,7
0.5976009,0.8769343,3
0.8995093,0.60087687,0
0.37258637,0.18010134,9
0.19540495,0.65272784,1
0.49924946,0.31970438,4
0.50472784,0.40769795,5
0.4307668,0.31948343,4
0.7989791,0.36889127,6
0.38387746,0.77835464,2
0.9009522,0.5977279,0
0.81122196,0.37214988,6
0.3627424,0.9175311,2
0.15793252,0.70107216,1
0.15183862,0.70535445,1
0.15514188,0.7051233,1
0.15756385,0.7539351,1
0.2297278,0.33130476,7
0.37171748,0.91429335,2
0.44522014,0.31313786,4
0.14214993,0.29518327,7
0.5983083,0.43198466,5
0.37278596,0.9084188,2
0.39615983,0.27907676,9
0.44357514,0.31545517,4
0.55222756,0.42052385,5
0.38478073,0.51566076,8
0.4743934,0.3186877,4
0.36292815,0.9170266,2
0.39291185,0.2747211,9
0.25439394,0.3751224,7
0.9499536,0.65068126,0
0.88706374,0.62117684,0
0.25362125,0.37637106,7
0.5190066,0.41354772,5
0.175355,0.7566008,1
0.19032024,0.6917002,1
0.22543518,0.3166534,7
0.8202654,0.36599013,6
0.79537,0.36165574,6
0.83941877,0.3525238,6
0.40462378,0.6505669,8
0.37808943,0.89454263,2
0.37581038,0.9115303,2
0.27322212,0.36761406,7
0.25400767,0.37557217,7
0.47453797,0.31859478,4
0.9011657,0.6260432,0
0.3624446,0.9159748,2
0.45956156,0.33516312,4
0.36262167,0.86417764,2
0.18885496,0.67135394,1
0.3693863,0.5569507,8
0.37525773,0.2985837,9
0.7424808,0.38421556,6
0.18857968,0.71463716,1
0.89631975,0.60524935,0
0.51197803,0.41163403,5
0.3985505,0.2703952,9
0.83683234,0.35442165,6
0.33635432,0.2956603,9
0.29158077,0.5063706,8
0.88941747,0.6164173,0
0.59761786,0.87701476,3
0.9000474,0.5971893,0
0.34972003,0.5112925,8
0.6435057,0.83208555,3
0.35972023,0.32036608,9
0.8206212,0.36788225,6
0.5632537,0.845695,3
0.91367406,0.5984569,0
0.16034128,0.6810535,1
0.30462494,0.7753918,2
0.58434474,0.8111649,3
0.5585536,0.14776388,4
0.6214467,0.48540244,5
0.8663457,0.2633775,6
0.23634893,0.3623209,7
0.9180774,0.6688077,0
0.16093643,0.6130627,1
0.30606714,0.7547273,2
0.6628742,0.80860025,3
0.37806386,0.22228172,4
0.61615515,0.4807605,5
0.84211445,0.252571,6
0.23842171,0.29894283,7
0.34252256,0.59732157,8
0.35236824,0.28591517,9
0.52579075,0.41012523,0
0.19601245,0.7602594,1
0.2999387,0.7983397,2
0.5365323,0.8101788,3
0.5410591,0.16202255,4
0.56390643,0.4470019,5
0.825423,0.2717808,6
0.22197002,0.30067277,7
0.39659518,0.63660336,8
0.6050402,0.4477723,5
0.490535,0.16904566,4
0.43024537,0.50412637,8
0.19560748,0.25420427,7
0.49626908,0.19218153,4
0.15880522,0.21330294,7
0.22783208,0.29746553,7
0.5216478,0.7543842,3
0.33054292,0.26935908,9
0.42895746,0.505144,8
0.41676202,0.53258413,8
0.55129796,0.7003648,3
0.19643186,0.60587746,1
0.681861,0.5714488,5
0.41446424,0.53445125,8
0.29632884,0.79745775,2
0.2351372,0.37758362,7
0.61838466,0.14276348,4
0.33322898,0.7191167,2
0.15213315,0.6407969,1
0.59681815,0.45798945,5
0.5727896,0.18007731,4
0.6154496,0.4803029,5
0.6160696,0.4791092,5
0.35909328,0.53386706,8
0.82378054,0.24447246,6
0.49002567,0.16894484,4
0.5729217,0.1211711,4
0.5717914,0.12697265,4
0.11665707,0.47107694,1
0.417151,0.53257614,8
0.24642508,0.40798903,7
0.6779778,0.56436574,5
0.6265568,0.4776376,5
0.17530769,0.6219314,1
0.3090338,0.55074847,8
0.43062916,0.08936136,9
0.13035607,0.6070284,1
0.53510296,0.80675787,3
0.75729954,0.24594225,6
0.54227567,0.7541602,3
0.550205,0.7041367,3
0.30259806,0.7735679,2
0.35552442,0.71489596,2
0.84282035,0.25161666,6
0.34535578,0.27015758,9
0.38221028,0.1478968,9
0.85047203,0.25120845,6
0.5818977,0.44899872,5
0.5824506,0.44785056,5
0.53438324,0.814705,3
0.53264743,0.81547946,3
0.35336265,0.5277909,8
0.18204284,0.62089473,1
0.7325922,0.23608464,6
0.65061945,0.473151,5
0.8135508,0.24381824,6
0.3573616,0.53607607,8
0.19420816,0.647758,1
0.38733047,0.18735595,9
0.24912535,0.29140562,7
0.84010965,0.25188327,6
0.42047933,0.54005533,8
0.5266384,0.8147914,3
0.2122709,0.31282392,7
0.47247878,0.17602447,4
0.23211679,0.29588792,7
0.96103185,0.5839904,0
0.3285899,0.2768071,9
0.9207574,0.67120326,0
0.98757046,0.6104449,0
0.51732635,0.75748426,3
0.26647282,0.4165249,7
0.35767552,0.3253234,9
0.5825214,0.8346095,3
0.9118657,0.61917686,0
0.3233289,0.8247643,2
0.9212906,0.6719455,0
0.18885791,0.75140786,1
0.83666724,0.61524725,0
0.18253182,0.6844666,1
0.8251961,0.6145753,0
0.5931721,0.18974552,4
0.8293477,0.61419207,0
0.173729,0.76090246,1
0.9114836,0.6217313,0
0.49435422,0.3344079,4
0.2630204,0.4118599,7
0.35263205,0.33316767,9
0.8117178,0.29280084,6
0.3334872,0.72154903,2
0.8145572,0.29311073,6
0.29764655,0.79118836,2
0.30217314,0.79755366,2
0.25240833,0.40197313,9
0.2985044,0.37844303,9
0.8541779,0.5639313,0
0.08276655,0.62740654,1
0.38477847,0.88975066,2
0.6396447,0.6564378,3
0.5006802,0.19901901,4
0.62295085,0.52683353,5
0.7828661,0.2752,6
0.20044757,0.29142207,7
0.40947852,0.45426962,8
0.39843354,0.10166173,9
0.85999316,0.54094905,0
0.16050017,0.6977273,1
0.4332698,0.9102141,2
0.6135938,0.6699449,3
0.5293313,0.25438404,4
0.6396643,0.54254764,5
0.7692936,0.3050337,6
0.15642498,0.25455803,7
0.34977195,0.45906115,8
0.4333013,0.08029666,9
0.89439154,0.5666719,0
0.1529021,0.7241076,1
0.40697238,0.9371351,2
0.6741356,0.7802109,3
0.5971565,0.18365574,4
0.6297938,0.52395546,5
0.72808164,0.3481208,6
0.19526874,0.3275271,7
0.34900242,0.45937333,8
0.33295587,0.18527545,9
0.36798424,0.5881761,8
0.8037946,0.5154934,0
0.6899365,0.5736639,5
0.75707984,0.23917365,6
0.7397836,0.29522458,6
0.88544625,0.5769919,0
0.3699846,0.53368133,8
0.7940795,0.5021408,0
0.44381076,0.92834455,2
0.6706969,0.7874584,3
0.15599917,0.26857242,7
0.32199508,0.3109483,9
0.4970532,0.2995151,4
0.16160496,0.25556755,7
0.16688575,0.7233206,1
0.3479711,0.17613204,9
0.17954804,0.7058813,1
0.15562086,0.2686346,7
0.15353563,0.6855694,1
0.50103116,0.28374812,4
0.85420644,0.5635632,0
0.8512893,0.51879495,0
0.48303145,0.20347622,4
0.18111764,0.7318643,1
0.20295289,0.2980388,7
0.604253,0.5055837,5
0.16900438,0.2723954,7
0.17391026,0.7151613,1
0.5775205,0.739052,3
0.67386824,0.78167886,3
0.6494963,0.7658473,3
0.2266193,0.5643814,1
0.77041173,0.37251684,6
0.35989392,0.14874272,9
0.19749883,0.31294122,7
0.48722744,0.284055,4
0.55521095,0.7674143,3
0.86793417,0.51362115,0
0.42451957,0.942903,2
0.60624874,0.52202535,5
0.4382311,0.9153171,2
0.773833,0.22261544,6
0.8670614,0.52857214,0
0.36723,0.58686197,8
0.37640887,0.11258736,9
0.48542663,0.2007819,4
0.64575744,0.77020675,3
0.6226388,0.52762026,5
0.4777141,0.21904169,4
0.34763303,0.5184824,8
0.18865238,0.6628383,1
0.6071224,0.51297057,5
0.36242357,0.12981966,9
0.86714375,0.5460472,0
0.7542256,0.26947096,6
0.52900386,0.3215107,4
0.5492618,0.7614923,3
0.7358331,0.39597753,6
0.6480932,0.808002,3
0.61915034,0.7992469,3
0.41733998,0.4638999,8
0.16230316,0.6959808,1
0.49319285,0.26781118,4
0.18786834,0.27179325,7
0.6409509,0.53898025,5
0.16435108,0.29498205,7
0.40773988,0.93321633,2
0.43833,0.9480744,2
0.8531293,0.51909417,0
0.92790216,0.50963366,0
0.10749109,0.5978741,1
0.18763547,0.27091134,7
0.24608299,0.35528368,7
0.3618806,0.12843122,9
0.5788886,0.47208282,5
0.32837397,0.20532556,9
0.37798047,0.51823235,8
0.48141018,0.026694808,9
0.76356196,0.3282563,6
0.33580455,0.47550547,8
0.41798043,0.46300858,8
0.4441386,0.9285816,2
0.69579154,0.72578406,3
0.7752201,0.22334722,6
0.18480618,0.5868222,1
0.45473948,0.87327707,2
0.37614405,0.11365168,9
0.36276937,0.5853925,8
0.39331624,0.13810971,9
0.60501957,0.52217525,5
0.40686315,0.9503159,2
0.7397155,0.26079503,6
0.45841384,0.881159,2
0.52783346,0.25146624,4
0.3349935,0.47514808,8
0.47874203,0.28351754,4
0.7071649,0.3284068,6
0.6540302,0.57417595,5
0.7886412,0.48871934,0
0.19215757,0.6559377,1
0.5937676,0.4751533,5
0.7312317,0.30567077,6
0.23621732,0.27314433,7
0.41639724,0.5837578,8
0.3483364,0.27980816,9
0.8970963,0.5857832,0
0.15351178,0.6620268,1
0.35908917,0.85245746,2
0.5985605,0.83983356,3
0.47816736,0.27527872,4
0.5954551,0.4683794,5
0.863581,0.27349845,6
0.17773998,0.29114807,7
0.4117692,0.58334875,8
0.3600514,0.2158626,9
0.9505733,0.57186216,0
0.12341664,0.6307948,1
0.40499628,0.83252716,2
0.5596488,0.8160998,3
0.46816283,0.2782351,4
0.5632352,0.45265433,5
0.83257467,0.30070585,6
0.1491824,0.18971887,7
0.41631168,0.573061,8
0.37788737,0.22514424,9
0.19917259,0.2779377,7
0.4691955,0.2792051,4
0.39472324,0.8794945,2
0.9212159,0.60131884,0
0.3752289,0.29249197,9
0.9323196,0.6017001,0
0.12891069,0.66072494,1
0.5987332,0.4694658,5
0.4070362,0.598945,8
0.39399502,0.5980584,8
0.8107358,0.5067459,0
0.40846562,0.88333166,2
0.17741074,0.29193017,7
0.41719866,0.5805433,8
0.45093623,0.28526253,4
0.47859734,0.29549062,4
0.834995,0.24284205,6
0.18529423,0.6859767,1
0.9601886,0.6331282,0
0.44997457,0.28834614,4
0.5532636,0.45291695,5
0.5382536,0.71397144,3
0.3565518,0.21055205,9
0.47768646,0.29467475,4
0.3879098,0.9040149,2
0.94824445,0.59062415,0
0.61707294,0.44391024,5
0.97382426,0.6015552,0
0.15492615,0.6139538,1
0.6007971,0.8319276,3
0.34659934,0.76282895,2
0.3731471,0.12148649,9
0.22773309,0.5652091,1
0.8768995,0.23790224,6
0.96378344,0.6368766,0
0.13130766,0.6574221,1
0.16387197,0.7261277,1
0.4178739,0.5749951,8
0.862183,0.5653408,0
0.46788606,0.27442077,4
0.15252365,0.22415863,7
0.17679447,0.28618842,7
0.8370317,0.2968524,6
0.5646973,0.8565669,3
0.8644667,0.28116012,6
0.9608389,0.6343387,0
0.27648446,0.38777256,7
0.5610047,0.81632763,3
0.68072015,0.5555276,5
0.4752834,0.2429771,4
0.33780462,0.8082588,2
0.48132616,0.2755915,4
0.15352151,0.6630207,1
0.41566652,0.5758811,8
0.66344494,0.808706,3
0.6132038,0.44624805,5
0.86719745,0.26325148,6
0.16499458,0.27726167,7
0.82733357,0.609268,0
0.8290645,0.2893231,6
0.22009249,0.2532724,7
0.18816696,0.71227264,1
0.39566398,0.8888537,2
0.67501086,0.57082826,5
0.3966648,0.56782776,8
0.18195167,0.7305389,1
0.3957566,0.25081936,9
0.56723076,0.8212068,3
0.4282353,0.5672991,8
0.2972888,0.79601306,2
0.47285858,0.5569153,8
0.26329824,0.37616298,7
0.83611816,0.29534784,6
0.21535535,0.34906036,7
0.18390341,0.7333285,1
0.4657829,0.2768881,4
0.8629571,0.2756106,6
0.34613737,0.8072968,2
0.3767072,0.26155174,9
0.59818053,0.8436687,3
0.8266604,0.5034205,0
0.05386696,0.4878588,1
0.2898425,0.7307963,2
0.66484964,0.77062446,3
0.5113501,0.12829854,4
0.6810667,0.62161565,5
0.75843084,0.23925224,6
0.19082694,0.22126953,7
0.8601216,0.5011171,0
0.04084687,0.4919186,1
0.28973702,0.7253984,2
0.7076996,0.7133864,3
0.54536754,0.1310568,4
0.6829922,0.6227217,5
0.8074136,0.50011295,0
0.04798645,0.49540055,1
0.2866016,0.7291529,2
0.58163077,0.59839976,8
0.44506112,0.05339882,9
0.09694418,0.5121381,1
0.44107103,0.21111546,4
0.78799313,0.5039033,0
0.4705736,0.09816096,9
0.68275696,0.5839785,5
0.81566876,0.50310385,0
0.5914988,0.604011,8
0.8769348,0.54741484,0
0.2939636,0.21046533,7
0.19211975,0.27445012,7
0.08622982,0.55903226,1
0.08384176,0.51229835,1
0.34459978,0.72165173,2
0.46858773,0.09775024,9
0.5871874,0.71043116,3
0.85623986,0.2652207,6
0.19986449,0.28549728,7
0.35943785,0.7304793,2
0.5399788,0.77759004,3
0.59194523,0.60974365,8
0.058954667,0.54718673,1
0.33113733,0.78661275,2
0.41014203,0.20486718,9
0.59656394,0.6094779,8
0.59492725,0.6085025,8
0.1896657,0.22344404,7
0.051863164,0.5063878,1
0.1893987,0.22366127,7
0.060078718,0.5500011,1
0.04912909,0.50476885,1
0.86110413,0.49086782,0
0.58837104,0.70670545,3
0.57639146,0.25655395,4
0.31601015,0.7632864,2
0.87160635,0.28408653,6
0.49099556,0.10971544,4
0.18026891,0.2548059,7
0.57609063,0.25619674,4
0.29343945,0.81259966,2
0.2575937,0.31178495,7
0.4402785,0.22542523,4
0.4129862,0.13095178,9
0.15548801,0.55286205,1
0.7988661,0.53252745,0
0.83269155,0.20581067,6
0.5809531,0.5985795,8
0.6748919,0.56774515,5
0.6735813,0.5760059,5
0.6685745,0.57087487,5
0.5787289,0.75511104,3
0.6692584,0.5715691,5
0.38195097,0.16178975,9
0.2135199,0.35097176,7
0.44061527,0.21180989,4
0.4391165,0.6454846,8
0.6634366,0.5257825,5
0.471703,0.087626144,9
0.83072233,0.2027245,6
0.46725705,0.06909606,9
0.5798828,0.72323364,3
0.9242735,0.5082209,0
0.5749256,0.75169855,3
0.44282824,0.65090513,8
0.39519334,0.14107653,9
0.05901173,0.5713766,1
0.4473658,0.5330217,8
0.059132434,0.55131197,1
0.76762944,0.31509694,6
0.8514489,0.5110657,0
0.9566023,0.6471324,0
0.029137127,0.46540326,1
0.34220535,0.79885596,2
0.6242763,0.68177867,3
0.1455463,0.47535864,4
0.60649437,0.41739312,5
0.8015926,0.222827,6
0.30333838,0.21058105,7
0.4805422,0.51290375,8
0.40492815,0.109303296,9
0.9998922,0.55253965,0
0.04415008,0.5017388,1
0.3157646,0.7752538,2
0.6076069,0.6815659,3
0.14482512,0.4762764,4
0.5242934,0.42383564,5
0.87886065,0.24733938,6
0.18916251,0.20143262,7
0.4805714,0.50957406,8
0.40553892,0.108800024,9
0.99612486,0.5892982,0
0.0420137,0.4607358,1
0.31430537,0.77239746,2
0.67293483,0.77736056,3
0.13961633,0.4653642,4
0.6623213,0.4928605,5
0.80553895,0.22626948,6
0.38820383,0.1034955,7
0.4814927,0.519928,8
0.43731073,0.1417484,9
0.6570437,0.6592688,3
0.5748265,0.45033908,5
0.6621686,0.77490824,3
0.31221986,0.7714673,2
0.42710012,0.09914265,9
0.6802427,0.7888265,3
0.31440315,0.7748579,2
0.03774904,0.49221864,1
0.14323418,0.47872514,4
0.59667766,0.48514697,5
0.5995597,0.43470323,5
0.6481829,0.8372423,2
0.57594424,0.7008967,3
0.34246805,0.79934955,2
0.073191054,0.45907798,1
0.7000983,0.70484304,3
0.40914243,0.08502928,9
0.18876943,0.19668128,7
0.30665627,0.79999316,2
0.22592656,0.5645559,1
0.30548137,0.80183417,2
0.48279846,0.5202296,8
0.3236361,0.20520923,9
0.17549439,0.5661915,1
0.48269898,0.52054614,8
0.46540686,0.53598267,8
0.2831523,0.19377671,7
0.4842423,0.5356412,8
0.074109405,0.51633024,1
0.8599085,0.5218933,0
0.86153287,0.5345692,0
0.3242692,0.24697632,7
0.2731223,0.28608945,7
0.43053734,0.6195379,8
0.19543068,0.24522875,7
0.5476367,0.44299302,5
0.8864726,0.5267558,0
0.773078,0.22889282,6
0.19011638,0.5892359,1
0.7060458,0.56792647,5
0.28181192,0.19597186,7
0.45077488,0.22687104,4
0.7514208,0.26895157,6
0.098776266,0.60602564,1
0.342383,0.79920876,2
0.6288312,0.4131683,5
0.9361023,0.5056743,0
0.17543118,0.22563975,7
0.38423988,0.21159552,9
0.41556504,0.12077256,9
0.9752576,0.53305876,0
0.6794436,0.7501982,3
0.43044642,0.619497,8
0.544745,0.24218625,4
0.14202598,0.49365726,4
0.5352971,0.5224176,8
0.10063112,0.52074903,1
0.4691116,0.59560907,8
0.77287227,0.21741897,6
0.63810563,0.5113887,5
0.43758887,0.06709297,9
0.9456093,0.49720436,0
0.9276702,0.5006925,0
0.9336344,0.5054998,0
0.62652373,0.68129164,3
0.2822417,0.19352448,7
0.07347795,0.5168401,1
0.81485206,0.20529367,6
0.111058794,0.4992273,4
0.3110706,0.79780906,2
0.7678343,0.22649416,6
0.8436579,0.26192933,6
0.9745058,0.53245145,0
0.48640156,0.13465717,4
0.59073925,0.5270168,5
0.14617014,0.47462884,4
0.07088723,0.50500566,1
0.620123,0.76457125,3
0.4806244,0.5162417,8
0.8072297,0.22882909,6
0.6307771,0.6702253,3
0.4740121,0.061851516,9
0.42582682,0.095832005,9
0.58597785,0.42770383,5
0.44871506,0.104789086,9
0.57514817,0.74503404,3
0.29129806,0.21056415,7
0.3890868,0.6046077,8
0.61768764,0.52149665,5
0.80529577,0.22864395,6
0.5014867,0.1388517,4
0.43070373,0.16462262,7
0.7751135,0.21785913,6
0.31420255,0.7736886,2
0.31520846,0.7791941,2
0.9260428,0.50361687,0
0.4861377,0.0897837,9
0.14271493,0.47928315,4
0.8436362,0.5215036,0
0.18927328,0.59565324,1
0.39066783,0.89969677,2
0.6575023,0.74211407,3
0.6036134,0.13898006,4
0.6223318,0.5644335,5
0.7745872,0.26128882,6
0.13759367,0.27154234,7
0.39137828,0.52008945,8
0.35266364,0.22560185,9
0.81072605,0.5589547,0
0.2033728,0.5950005,1
0.4074805,0.8705916,2
0.2522062,0.14841339,3
0.3541699,0.60883045,5
0.80038536,0.28723297,6
0.9189435,0.57386106,0
0.1991,0.62162316,1
0.40791065,0.8759973,2
0.6456957,0.675989,3
0.58293545,0.208055,4
0.6664162,0.49629238,5
0.75531435,0.34189874,6
0.34436658,0.53790694,8
0.28318664,0.32081628,7
0.19987641,0.6865099,1
0.55744284,0.74956065,3
0.39559877,0.93089885,2
0.3503666,0.63887095,8
0.9005838,0.6163329,0
0.21296847,0.35889015,7
0.6848932,0.4633375,5
0.37444526,0.2670823,9
0.5172756,0.05875431,9
0.8220192,0.31224257,6
0.9140592,0.6426435,0
0.3127152,0.32070577,9
0.49931097,0.3151249,4
0.19208099,0.67884475,1
0.58341783,0.8258727,3
0.43053824,0.9175302,2
0.19330606,0.6196065,1
0.43038955,0.91729075,2
0.5596356,0.75051343,3
0.37245315,0.4896123,8
0.55106974,0.7584913,3
0.40957022,0.8704258,2
0.82412595,0.2805146,6
0.6300606,0.564165,5
0.7982684,0.31118062,6
0.3503295,0.6388374,8
0.40436518,0.83851534,2
0.21072964,0.1620056,7
0.5035042,0.19656518,4
0.35280213,0.5386363,8
0.12941425,0.6189592,1
0.39722666,0.5306229,8
0.82189494,0.5873317,0
0.6659127,0.4964078,5
0.50287855,0.78292215,3
0.34605044,0.19622123,9
0.61448705,0.13001281,4
0.18626097,0.5908617,1
0.5110666,0.055463064,9
